SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Absrep1|Absrep1_106167	Absrep1|Absrep1_492793	0.273438	1.820550	0.150196	1031.662784	327.337216	1.373878	1.938256	1488
Absrep1|Absrep1_106282	Absrep1|Absrep1_387177	0.553842	4.108383	0.134808	864.669932	239.330068	1.296840	3.973233	1869
Absrep1|Absrep1_106305	Absrep1|Absrep1_452497	0.143249	1.657196	0.086441	1042.865431	319.134569	1.471440	1.493960	1380
Absrep1|Absrep1_1064	Absrep1|Absrep1_423524	0.632282	2.384807	0.265129	1074.083495	347.916505	1.284727	3.183202	1968
Absrep1|Absrep1_10656	Absrep1|Absrep1_492112	0.340905	2.122744	0.160596	1689.541654	614.458346	2.241300	2.448322	2979
Absrep1|Absrep1_106878	Absrep1|Absrep1_493565	0.403480	1.710321	0.235909	1185.506723	401.493277	1.899222	2.202288	1632
Absrep1|Absrep1_10717	Absrep1|Absrep1_81199	0.634334	4.779301	0.132725	1955.538275	585.461725	1.065537	4.768079	2856
Absrep1|Absrep1_107195	Absrep1|Absrep1_405987	0.041471	0.518087	0.080046	497.635416	225.364584	7.225015	0.570107	723
Absrep1|Absrep1_107262	Absrep1|Absrep1_326599	0.156730	4.023612	0.038953	689.248215	213.751785	1.939583	3.216214	927
Absrep1|Absrep1_107322	Absrep1|Absrep1_488041	0.403751	1.466875	0.275246	2672.355064	879.644936	2.306670	2.001094	4089
Absrep1|Absrep1_108195	Absrep1|Absrep1_327848	0.000000	0.297299	0.000010	372.052568	68.947432	0.738913	0.139442	570
Absrep1|Absrep1_108242	Absrep1|Absrep1_459190	0.143586	1.832603	0.078351	1179.561304	350.438696	1.547948	1.591341	1560
Absrep1|Absrep1_108659	Absrep1|Absrep1_419862	0.072586	1.567253	0.046314	679.891535	223.108465	2.234217	1.325641	1083
Absrep1|Absrep1_108675	Absrep1|Absrep1_419852	0.132011	1.686155	0.078291	872.518218	264.481782	1.536338	1.480579	1269
Absrep1|Absrep1_109035	Absrep1|Absrep1_16135	0.226038	1.117434	0.202283	510.016090	197.983910	1.617964	1.425920	1902
Absrep1|Absrep1_109135	Absrep1|Absrep1_363380	0.513252	2.060261	0.249120	602.182826	222.817174	1.539825	2.793210	1719
Absrep1|Absrep1_109464	Absrep1|Absrep1_351586	0.031067	1.074505	0.028913	542.297055	168.702945	1.870325	0.835948	726
Absrep1|Absrep1_10970	Absrep1|Absrep1_407369	0.311522	1.360478	0.228980	886.445754	283.554246	1.987520	1.697222	1533
Absrep1|Absrep1_110502	Absrep1|Absrep1_369929	0.016930	0.192587	0.087910	886.477699	274.522301	3.235610	0.175395	1353
Absrep1|Absrep1_111504	Absrep1|Absrep1_488161	0.349050	1.272033	0.274403	578.698861	204.301139	1.079292	1.769627	957
Absrep1|Absrep1_111786	Absrep1|Absrep1_426210	0.205309	3.598069	0.057061	469.802003	121.197997	1.678687	2.703214	885
Absrep1|Absrep1_111938	Absrep1|Absrep1_433670	0.074078	0.082108	0.902202	769.893844	244.106156	2.932976	0.228035	1593
Absrep1|Absrep1_111943	Absrep1|Absrep1_201562	0.075360	0.148915	0.506062	596.879553	192.120447	2.809609	0.279812	1137
Absrep1|Absrep1_111965	Absrep1|Absrep1_318163	0.474432	2.075506	0.228586	872.333559	231.666441	1.384419	2.431218	1302
Absrep1|Absrep1_113097	Absrep1|Absrep1_344848	0.145171	1.474151	0.098477	798.358149	230.641851	1.501172	1.329152	1200
Absrep1|Absrep1_11329	Absrep1|Absrep1_343678	0.035913	0.606661	0.059197	527.857036	171.142964	2.022455	0.526964	774
Absrep1|Absrep1_113566	Absrep1|Absrep1_113800	0.278768	2.760445	0.100987	1335.299660	485.700340	2.402283	2.822056	2532
Absrep1|Absrep1_113712	Absrep1|Absrep1_312589	0.121252	3.231007	0.037528	339.932553	104.067447	2.402198	2.550407	561
Absrep1|Absrep1_113948	Absrep1|Absrep1_381318	0.032004	0.433487	0.073829	2037.571206	668.428794	1.463658	0.393531	2712
Absrep1|Absrep1_114024	Absrep1|Absrep1_59446	0.311576	2.893840	0.107669	2567.448072	891.551928	2.076089	2.931452	5979
Absrep1|Absrep1_114191	Absrep1|Absrep1_330158	0.242685	3.515801	0.069027	347.393166	108.606834	1.604419	3.066758	645
Absrep1|Absrep1_115058	Absrep1|Absrep1_209224	0.302914	1.568923	0.193071	2189.284985	699.715015	1.512059	1.828623	3585
Absrep1|Absrep1_11543	Absrep1|Absrep1_417468	0.494950	1.436268	0.344608	826.562421	271.437579	2.214279	2.182963	1341
Absrep1|Absrep1_116734	Absrep1|Absrep1_402439	0.167681	1.394687	0.120229	1152.239547	353.760453	1.616240	1.367718	1581
Absrep1|Absrep1_116747	Absrep1|Absrep1_409125	0.397966	4.825238	0.082476	574.703914	184.296086	1.095495	4.418914	888
Absrep1|Absrep1_116808	Absrep1|Absrep1_376652	0.667786	2.724713	0.245085	2368.528410	694.471590	1.107392	3.402454	3807
Absrep1|Absrep1_116901	Absrep1|Absrep1_469872	0.271176	1.716336	0.157997	277.131981	103.868019	1.666412	1.995463	444
Absrep1|Absrep1_116903	Absrep1|Absrep1_422149	0.139465	1.288887	0.108206	1328.952672	411.047328	1.716017	1.232994	1821
Absrep1|Absrep1_116917	Absrep1|Absrep1_422162	0.559468	1.606133	0.348332	620.696950	234.303050	1.440632	2.538885	1050
Absrep1|Absrep1_117618	Absrep1|Absrep1_346551	0.117699	1.259957	0.093415	1733.352683	546.647317	1.996563	1.174693	2391
Absrep1|Absrep1_117712	Absrep1|Absrep1_418618	0.236654	1.755279	0.134824	600.256130	206.743870	1.388545	1.877123	2244
Absrep1|Absrep1_118108	Absrep1|Absrep1_426118	0.154165	1.590140	0.096951	991.147689	340.852311	1.277023	1.564873	1383
Absrep1|Absrep1_118863	Absrep1|Absrep1_4319	0.296522	3.567993	0.083106	483.566023	116.433977	1.105979	2.794118	741
Absrep1|Absrep1_118894	Absrep1|Absrep1_413836	0.637222	2.332877	0.273149	4777.611284	1444.388716	1.433464	3.092566	7548
Absrep1|Absrep1_119100	Absrep1|Absrep1_456065	0.183117	1.817904	0.100730	2105.935959	768.064041	2.533583	1.860019	3003
Absrep1|Absrep1_11958	Absrep1|Absrep1_416980	0.459394	3.201580	0.143490	273.566051	71.433949	1.564155	3.081532	495
Absrep1|Absrep1_119736	Absrep1|Absrep1_480902	0.755867	3.118897	0.242351	1205.320588	384.679412	1.456482	3.982713	2757
Absrep1|Absrep1_119927	Absrep1|Absrep1_425553	0.251833	1.833923	0.137320	655.433671	211.566329	1.625188	1.913690	1008
Absrep1|Absrep1_120270	Absrep1|Absrep1_446144	0.036062	2.488459	0.014492	703.296120	166.703880	0.832203	1.517923	882
Absrep1|Absrep1_120876	Absrep1|Absrep1_416893	0.510851	3.635371	0.140522	475.621707	127.378293	1.237651	3.512632	1674
Absrep1|Absrep1_121068	Absrep1|Absrep1_331305	0.000000	0.375548	0.000010	137.457642	57.542358	4.600000	0.332461	252
Absrep1|Absrep1_121089	Absrep1|Absrep1_455265	0.598970	2.542264	0.235605	639.678213	197.321787	1.837566	3.171299	1476
Absrep1|Absrep1_121397	Absrep1|Absrep1_362356	0.589346	1.934751	0.304611	1169.283256	384.716744	1.084219	2.767265	1722
Absrep1|Absrep1_122146	Absrep1|Absrep1_145250	0.493332	2.475801	0.199262	742.080387	208.919613	1.118101	2.786547	1185
Absrep1|Absrep1_122502	Absrep1|Absrep1_447317	0.739512	4.906107	0.150733	2468.690966	693.309034	1.265161	4.959275	5181
Absrep1|Absrep1_122664	Absrep1|Absrep1_489910	0.581223	4.615844	0.125919	1578.188182	470.811818	1.041356	4.524851	2736
Absrep1|Absrep1_123848	Absrep1|Absrep1_429463	0.213037	1.358051	0.156870	1513.920317	493.079683	2.153861	1.483033	2163
Absrep1|Absrep1_12386	Absrep1|Absrep1_423645	0.146876	2.798664	0.052481	717.635328	224.364672	1.429163	2.335430	963
Absrep1|Absrep1_123898	Absrep1|Absrep1_493292	0.224930	1.216220	0.184942	356.992730	126.007270	2.281917	1.450627	1701
Absrep1|Absrep1_124319	Absrep1|Absrep1_343600	0.251905	2.150903	0.117116	2173.458783	736.541217	1.897095	2.197664	3309
Absrep1|Absrep1_124824	Absrep1|Absrep1_67634	0.247776	2.290546	0.108173	680.350871	243.649129	1.737751	2.359300	2418
Absrep1|Absrep1_125714	Absrep1|Absrep1_355277	0.016301	0.833469	0.019558	1271.601337	375.398663	1.482517	0.607671	1647
Absrep1|Absrep1_125727	Absrep1|Absrep1_493266	0.372807	2.165899	0.172126	716.048557	234.951443	1.629813	2.447410	2538
Absrep1|Absrep1_12631	Absrep1|Absrep1_409732	0.125087	1.270383	0.098464	1657.075039	475.924961	1.693835	1.141893	2328
Absrep1|Absrep1_126467	Absrep1|Absrep1_25672	0.324398	2.412140	0.134485	3638.937695	1221.062305	2.263379	2.546812	5403
Absrep1|Absrep1_126931	Absrep1|Absrep1_141621	0.292297	1.427640	0.204742	1009.130240	289.869760	2.008659	1.636941	1368
Absrep1|Absrep1_127144	Absrep1|Absrep1_453648	0.192424	2.171719	0.088605	449.618874	165.381126	2.311459	2.174044	651
Absrep1|Absrep1_127432	Absrep1|Absrep1_455485	0.445991	1.676670	0.265998	1252.190459	451.809541	1.888868	2.316904	2319
Absrep1|Absrep1_127549	Absrep1|Absrep1_396686	0.416074	2.557739	0.162673	649.012885	187.987115	1.401869	2.691253	1272
Absrep1|Absrep1_128611	Absrep1|Absrep1_406069	0.543665	1.850290	0.293827	5658.066458	1883.933542	1.814074	2.610149	8811
Absrep1|Absrep1_128665	Absrep1|Absrep1_328943	0.370211	4.012304	0.092269	785.446854	210.553146	1.138373	3.420435	1296
Absrep1|Absrep1_128823	Absrep1|Absrep1_405251	0.014544	0.510922	0.028467	208.311674	61.688326	1.830765	0.383863	273
Absrep1|Absrep1_128972	Absrep1|Absrep1_318689	0.108666	2.137849	0.050829	850.289383	265.710617	1.686478	1.775394	1179
Absrep1|Absrep1_129500	Absrep1|Absrep1_409158	0.523918	1.430724	0.366191	717.701007	245.298993	2.415152	2.264709	1920
Absrep1|Absrep1_129733	Absrep1|Absrep1_405510	0.247967	1.502985	0.164983	526.400655	172.599345	1.730368	1.673580	912
Absrep1|Absrep1_129929	Absrep1|Absrep1_334916	0.305627	2.846840	0.107357	1326.344668	350.655332	1.126202	2.510960	1875
Absrep1|Absrep1_13029	Absrep1|Absrep1_320242	0.256918	1.926205	0.133380	779.532780	252.467220	2.554846	1.995871	1254
Absrep1|Absrep1_130729	Absrep1|Absrep1_453293	0.235901	1.794406	0.131465	2377.380135	850.619865	2.382913	1.939762	3603
Absrep1|Absrep1_131010	Absrep1|Absrep1_359902	0.012559	0.275534	0.045580	1004.405257	357.594743	4.351136	0.244810	1368
Absrep1|Absrep1_132000	Absrep1|Absrep1_417137	0.536971	2.082764	0.257816	912.548273	329.451727	1.752441	2.841019	2352
Absrep1|Absrep1_132177	Absrep1|Absrep1_444365	0.365854	0.465849	0.785348	325.487748	112.512252	2.072917	1.174621	750
Absrep1|Absrep1_132272	Absrep1|Absrep1_383316	0.012921	0.864050	0.014954	977.046148	327.953852	2.246974	0.680443	1308
Absrep1|Absrep1_132456	Absrep1|Absrep1_442743	0.202739	2.122656	0.095512	1124.997483	387.002517	1.461551	2.082449	1749
Absrep1|Absrep1_133105	Absrep1|Absrep1_486062	0.037113	0.636813	0.058280	566.347510	186.652490	2.249076	0.557297	780
Absrep1|Absrep1_133288	Absrep1|Absrep1_317071	0.309219	3.831467	0.080705	704.557752	165.442248	0.933047	2.937065	1122
Absrep1|Absrep1_133554	Absrep1|Absrep1_374288	0.609624	4.415766	0.138056	1259.429309	360.570691	0.953219	4.370323	2049
Absrep1|Absrep1_133909	Absrep1|Absrep1_446044	0.416596	2.507847	0.166117	4251.291021	1250.708979	1.320899	2.675931	6075
Absrep1|Absrep1_133982	Absrep1|Absrep1_407569	0.237262	1.652674	0.143562	919.330169	259.669831	1.305334	1.647001	1197
Absrep1|Absrep1_135713	Absrep1|Absrep1_459340	0.255901	1.402784	0.182424	508.634781	202.365219	3.912206	1.746983	960
Absrep1|Absrep1_135823	Absrep1|Absrep1_170183	0.099271	3.462333	0.028672	2382.851834	713.148166	1.751147	2.621807	4089
Absrep1|Absrep1_135915	Absrep1|Absrep1_368706	0.018501	0.206560	0.089567	383.237284	144.762716	4.615628	0.210184	561
Absrep1|Absrep1_136828	Absrep1|Absrep1_34580	0.003609	0.506467	0.007126	555.707129	209.292871	1.776462	0.423551	810
Absrep1|Absrep1_136996	Absrep1|Absrep1_457278	0.102227	0.143633	0.711722	572.008843	234.991157	4.603054	0.342852	1968
Absrep1|Absrep1_137721	Absrep1|Absrep1_447049	0.326590	1.844981	0.177015	1356.595342	440.404658	1.446555	2.096141	2136
Absrep1|Absrep1_138900	Absrep1|Absrep1_429061	0.597337	4.572274	0.130643	1577.759773	444.240227	1.127167	4.411933	2568
Absrep1|Absrep1_139675	Absrep1|Absrep1_347850	0.687507	3.965278	0.173382	1847.291208	513.708792	1.133735	4.202063	3282
Absrep1|Absrep1_139786	Absrep1|Absrep1_170275	0.150298	1.565151	0.096028	741.094491	203.905509	1.544797	1.366756	1113
Absrep1|Absrep1_139943	Absrep1|Absrep1_419248	0.142495	2.028385	0.070250	366.541560	116.458440	1.982245	1.791632	1314
Absrep1|Absrep1_140245	Absrep1|Absrep1_204204	0.518999	2.824769	0.183731	3009.588168	1022.411832	2.270271	3.311049	4371
Absrep1|Absrep1_140394	Absrep1|Absrep1_408521	0.249765	2.706644	0.092278	275.866441	78.133559	1.413435	2.376114	366
Absrep1|Absrep1_140752	Absrep1|Absrep1_497044	0.340745	1.953865	0.174395	937.380558	307.619442	1.657954	2.217962	1497
Absrep1|Absrep1_14094	Absrep1|Absrep1_150286	0.153147	2.253810	0.067950	1543.573706	508.426294	2.359111	2.020892	2109
Absrep1|Absrep1_141763	Absrep1|Absrep1_368483	0.208169	1.854901	0.112226	1469.653407	465.346593	2.235864	1.812570	2067
Absrep1|Absrep1_141975	Absrep1|Absrep1_423899	0.492094	3.554516	0.138442	380.639676	114.360324	1.193849	3.598824	2382
Absrep1|Absrep1_142507	Absrep1|Absrep1_454817	0.591497	1.792884	0.329913	1379.519535	393.480465	1.733979	2.574359	2166
Absrep1|Absrep1_142679	Absrep1|Absrep1_488491	0.067128	1.178499	0.056961	849.831849	272.168151	2.313472	1.010154	1158
Absrep1|Absrep1_142819	Absrep1|Absrep1_418968	0.414744	2.422033	0.171238	830.611281	234.388719	1.448959	2.569544	1596
Absrep1|Absrep1_143232	Absrep1|Absrep1_421961	0.700456	4.310194	0.162511	1018.773716	313.226284	1.018675	4.647910	1830
Absrep1|Absrep1_143335	Absrep1|Absrep1_485779	0.323204	1.784025	0.181166	478.703541	124.296459	1.602998	1.872970	687
Absrep1|Absrep1_143953	Absrep1|Absrep1_363784	0.214824	2.000455	0.107388	900.762042	248.237958	1.486884	1.801814	1515
Absrep1|Absrep1_144034	Absrep1|Absrep1_445403	0.076572	1.205302	0.063529	1116.086287	371.913713	2.086664	1.076066	1593
Absrep1|Absrep1_144131	Absrep1|Absrep1_315861	0.359788	1.724985	0.208575	1499.471560	417.528440	1.462708	1.971397	2469
Absrep1|Absrep1_144327	Absrep1|Absrep1_347163	0.246392	2.136499	0.115325	756.651236	251.348764	2.879464	2.153093	1188
Absrep1|Absrep1_144643	Absrep1|Absrep1_448728	0.333516	1.438588	0.231836	1164.205283	401.794717	2.092230	1.851146	2214
Absrep1|Absrep1_145125	Absrep1|Absrep1_424185	0.258718	1.904938	0.135815	1302.641968	362.358032	1.273045	1.850967	1896
Absrep1|Absrep1_145319	Absrep1|Absrep1_455384	0.186275	2.394716	0.077786	424.439833	112.560167	1.528377	1.947554	906
Absrep1|Absrep1_145541	Absrep1|Absrep1_364898	0.343323	3.636328	0.094415	255.910581	68.089419	1.662757	3.106069	1041
Absrep1|Absrep1_145810	Absrep1|Absrep1_425464	0.062242	0.126506	0.492009	928.336930	346.663070	3.272591	0.239146	1902
Absrep1|Absrep1_146812	Absrep1|Absrep1_322585	0.596804	3.966429	0.150464	486.086540	158.913460	1.572939	4.281011	1641
Absrep1|Absrep1_146847	Absrep1|Absrep1_335637	0.602413	2.072592	0.290657	842.138028	270.861972	1.838602	2.880596	2202
Absrep1|Absrep1_147494	Absrep1|Absrep1_425653	0.078567	0.106751	0.735983	798.654954	320.345046	2.902340	0.259906	1125
Absrep1|Absrep1_148474	Absrep1|Absrep1_420749	0.145079	1.508784	0.096156	784.994954	250.005046	1.740815	1.423449	1047
Absrep1|Absrep1_148506	Absrep1|Absrep1_380344	0.132830	1.450378	0.091583	2376.530635	758.469365	1.384383	1.354778	3714
Absrep1|Absrep1_148954	Absrep1|Absrep1_338415	0.203154	3.888237	0.052248	725.561230	177.438770	0.518617	2.781811	1140
Absrep1|Absrep1_149091	Absrep1|Absrep1_338641	0.400015	2.210408	0.180969	2403.387315	752.612685	1.653970	2.495221	3591
Absrep1|Absrep1_149149	Absrep1|Absrep1_447192	0.356789	1.732558	0.205932	1204.674759	439.325241	1.378947	2.173306	1941
Absrep1|Absrep1_14922	Absrep1|Absrep1_92009	0.453421	1.519842	0.298334	870.295094	314.704906	1.447812	2.209904	1491
Absrep1|Absrep1_149251	Absrep1|Absrep1_371802	0.344790	4.071740	0.084679	849.081732	227.918268	1.251091	3.400499	1125
Absrep1|Absrep1_149391	Absrep1|Absrep1_455214	0.310722	2.428825	0.127931	910.238410	316.761590	1.730507	2.572590	1677
Absrep1|Absrep1_149688	Absrep1|Absrep1_422683	0.215779	1.537581	0.140337	1150.025609	370.974391	1.551390	1.614507	2001
Absrep1|Absrep1_150135	Absrep1|Absrep1_420333	0.402704	2.781113	0.144799	1338.783947	461.216053	2.510145	3.036378	2955
Absrep1|Absrep1_150196	Absrep1|Absrep1_438343	0.254406	1.351046	0.188303	7745.539606	2610.460394	2.343723	1.592516	11067
Absrep1|Absrep1_150302	Absrep1|Absrep1_316844	0.005598	0.318182	0.017593	538.185755	163.814245	1.909050	0.235621	702
Absrep1|Absrep1_150405	Absrep1|Absrep1_403506	0.218966	1.196057	0.183074	216.540299	59.459701	1.006662	1.288394	1650
Absrep1|Absrep1_150512	Absrep1|Absrep1_495152	0.121684	1.258102	0.096721	2632.290212	838.709788	1.884095	1.188842	3672
Absrep1|Absrep1_151271	Absrep1|Absrep1_408622	0.172778	2.600187	0.066448	633.152997	158.847003	1.659437	1.978889	981
Absrep1|Absrep1_151307	Absrep1|Absrep1_408607	0.289406	2.756137	0.105004	1728.444298	584.555702	1.979879	2.738441	3447
Absrep1|Absrep1_151947	Absrep1|Absrep1_451164	0.131376	1.580258	0.083136	846.673241	308.326759	2.837097	1.554464	1344
Absrep1|Absrep1_152411	Absrep1|Absrep1_447949	0.289826	1.556044	0.186258	357.399475	113.600525	2.909463	1.785675	1842
Absrep1|Absrep1_152453	Absrep1|Absrep1_421620	0.505230	1.393438	0.362578	327.914544	113.085456	1.841673	2.198978	1437
Absrep1|Absrep1_152521	Absrep1|Absrep1_496189	0.246350	0.720999	0.341679	405.931441	134.068559	2.331420	1.092581	1947
Absrep1|Absrep1_152530	Absrep1|Absrep1_430609	0.178720	0.900096	0.198556	146.376220	27.623780	0.476819	0.879730	363
Absrep1|Absrep1_152556	Absrep1|Absrep1_440987	0.223292	2.063641	0.108203	600.275091	176.724909	1.496426	1.925611	1347
Absrep1|Absrep1_152614	Absrep1|Absrep1_456247	0.186260	0.199069	0.935653	733.968121	241.031879	2.493460	0.568279	1941
Absrep1|Absrep1_152679	Absrep1|Absrep1_153114	0.262976	0.491330	0.535232	844.216718	274.783282	2.295203	0.957153	1320
Absrep1|Absrep1_152828	Absrep1|Absrep1_426622	0.583615	2.222965	0.262539	681.517449	194.482551	1.790638	2.842711	1536
Absrep1|Absrep1_153017	Absrep1|Absrep1_153105	0.151602	0.247978	0.611353	586.961009	175.038991	1.738183	0.521222	825
Absrep1|Absrep1_153153	Absrep1|Absrep1_397555	0.075597	0.210928	0.358403	520.563151	181.436849	2.732027	0.331724	1047
Absrep1|Absrep1_153167	Absrep1|Absrep1_427424	0.307022	1.059613	0.289749	1009.438082	298.561918	1.746359	1.436421	2046
Absrep1|Absrep1_153273	Absrep1|Absrep1_456634	0.159717	0.515922	0.309576	439.935879	157.064121	2.283432	0.760291	2343
Absrep1|Absrep1_153442	Absrep1|Absrep1_443497	0.050685	0.079360	0.638673	919.159551	361.840449	2.604863	0.176354	1299
Absrep1|Absrep1_153508	Absrep1|Absrep1_226573	0.095639	0.197421	0.484443	251.731568	60.268432	0.984956	0.345900	405
Absrep1|Absrep1_154072	Absrep1|Absrep1_426685	0.328133	0.306206	1.071609	472.621702	148.378298	2.195080	0.968681	651
Absrep1|Absrep1_154079	Absrep1|Absrep1_446368	0.920614	5.021478	0.183335	3232.400066	808.599934	0.933150	5.223577	4407
Absrep1|Absrep1_154407	Absrep1|Absrep1_426628	0.381734	2.027414	0.188286	251.128446	48.871554	1.124634	1.949472	339
Absrep1|Absrep1_154762	Absrep1|Absrep1_339499	0.414209	1.957591	0.211591	203.079641	66.920359	1.941404	2.390224	423
Absrep1|Absrep1_154821	Absrep1|Absrep1_426704	0.633556	1.938603	0.326811	799.400079	286.599921	1.628228	2.933890	1197
Absrep1|Absrep1_155169	Absrep1|Absrep1_67571	0.137959	0.144203	0.956696	159.320301	53.679699	2.769553	0.418597	303
Absrep1|Absrep1_155249	Absrep1|Absrep1_418098	0.391159	4.432142	0.088255	1275.469842	368.530158	1.166874	3.891040	2910
Absrep1|Absrep1_155293	Absrep1|Absrep1_418234	0.433294	3.345529	0.129514	572.195370	165.804630	1.243909	3.262737	849
Absrep1|Absrep1_155492	Absrep1|Absrep1_347874	0.148293	1.742812	0.085089	1600.148969	541.851031	1.864679	1.654953	2166
Absrep1|Absrep1_15595	Absrep1|Absrep1_371652	0.056303	1.866420	0.030166	759.428915	188.571085	1.226693	1.249085	1050
Absrep1|Absrep1_156217	Absrep1|Absrep1_490754	0.448254	4.133277	0.108450	883.592785	247.407215	1.053092	3.763069	1467
Absrep1|Absrep1_156656	Absrep1|Absrep1_417183	0.042531	2.027458	0.020978	688.557833	109.442167	0.251352	0.944266	834
Absrep1|Absrep1_156887	Absrep1|Absrep1_214682	0.009923	0.413677	0.023986	3754.015183	1168.984817	1.796087	0.317387	4932
Absrep1|Absrep1_157410	Absrep1|Absrep1_489481	0.332825	2.855979	0.116536	686.529166	216.470834	1.890040	2.813057	924
Absrep1|Absrep1_15841	Absrep1|Absrep1_419103	0.770631	4.161691	0.185173	859.039783	256.960217	1.449886	4.654279	1578
Absrep1|Absrep1_159556	Absrep1|Absrep1_397518	0.305709	1.091402	0.280107	1285.509580	355.490420	1.414336	1.427742	1977
Absrep1|Absrep1_160211	Absrep1|Absrep1_456627	0.333007	1.260507	0.264185	838.145565	238.854435	1.409327	1.616117	1989
Absrep1|Absrep1_160251	Absrep1|Absrep1_496594	0.093509	0.167185	0.559316	4092.254882	1361.745118	2.277651	0.335713	7797
Absrep1|Absrep1_160305	Absrep1|Absrep1_426518	0.118314	0.080443	1.470791	384.894982	158.105018	2.743324	0.321862	1221
Absrep1|Absrep1_160311	Absrep1|Absrep1_368444	0.121365	1.462476	0.082986	3453.376997	1169.623003	2.111380	1.382002	5271
Absrep1|Absrep1_161778	Absrep1|Absrep1_494864	0.260085	1.566029	0.166079	1650.596130	539.403870	1.364995	1.745229	2430
Absrep1|Absrep1_162199	Absrep1|Absrep1_384577	0.280629	1.915080	0.146537	1006.867491	310.132509	1.258615	1.996549	2385
Absrep1|Absrep1_162354	Absrep1|Absrep1_421005	0.065548	2.181324	0.030049	556.722611	130.277389	0.809290	1.400301	696
Absrep1|Absrep1_162543	Absrep1|Absrep1_402150	0.452431	1.680516	0.269221	1778.458745	603.541255	1.428265	2.290793	3579
Absrep1|Absrep1_163161	Absrep1|Absrep1_412456	0.428145	1.621664	0.264016	1544.714207	513.285793	1.682946	2.177462	2370
Absrep1|Absrep1_163723	Absrep1|Absrep1_325465	0.103532	1.462049	0.070813	1955.823086	606.176914	1.909724	1.274884	2769
