SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Zycmex1|Zycmex1_119703	Zycmex1|Zycmex1_834322	0.345075	4.468581	0.077223	1293.122780	386.877220	1.107853	3.883958	2124
Zycmex1|Zycmex1_121673	Zycmex1|Zycmex1_833355	0.692628	4.179207	0.165732	813.967905	263.032095	1.113766	4.632429	1800
Zycmex1|Zycmex1_121679	Zycmex1|Zycmex1_757462	0.800870	2.796303	0.286403	959.256244	303.743756	1.095792	3.842279	1965
Zycmex1|Zycmex1_12181	Zycmex1|Zycmex1_843093	0.686503	3.738096	0.183650	496.879248	205.120752	1.322658	4.734489	756
Zycmex1|Zycmex1_122322	Zycmex1|Zycmex1_818701	0.589538	2.533230	0.232722	796.255299	262.744701	1.569170	3.215341	1737
Zycmex1|Zycmex1_122532	Zycmex1|Zycmex1_760438	0.287087	4.359478	0.065853	973.499994	334.500006	1.644311	3.985606	1749
Zycmex1|Zycmex1_122962	Zycmex1|Zycmex1_850252	0.869511	1.945877	0.446848	1062.755300	311.244700	1.464438	3.340003	1560
Zycmex1|Zycmex1_123413	Zycmex1|Zycmex1_808842	0.775691	2.013475	0.385250	857.723266	318.276734	2.119943	3.332069	1623
Zycmex1|Zycmex1_12414	Zycmex1|Zycmex1_761665	0.432149	3.895491	0.110936	749.814322	180.185678	0.793310	3.309495	1197
Zycmex1|Zycmex1_125075	Zycmex1|Zycmex1_311306	0.629235	1.451094	0.433628	233.096686	117.903314	8.621410	2.715911	2832
Zycmex1|Zycmex1_125488	Zycmex1|Zycmex1_819159	0.185289	1.045806	0.177173	2784.706150	1106.293850	3.443909	1.289857	4386
Zycmex1|Zycmex1_126456	Zycmex1|Zycmex1_969287	0.681580	1.825952	0.373274	2861.205917	1086.794083	1.669713	2.989798	6198
Zycmex1|Zycmex1_127541	Zycmex1|Zycmex1_794026	0.025237	0.049526	0.509561	766.609306	316.390694	5.204294	0.096998	1227
Zycmex1|Zycmex1_129229	Zycmex1|Zycmex1_786257	0.143985	0.184336	0.781102	369.713746	134.286254	2.400283	0.464209	717
Zycmex1|Zycmex1_130871	Zycmex1|Zycmex1_827228	0.158886	0.399173	0.398038	255.584212	119.415788	6.277186	0.706211	414
Zycmex1|Zycmex1_131486	Zycmex1|Zycmex1_771584	0.334712	5.216209	0.064168	3115.679268	1048.320732	1.668976	4.691005	6009
Zycmex1|Zycmex1_132664	Zycmex1|Zycmex1_756832	0.739139	2.715440	0.272199	1115.555538	369.444462	1.788453	3.692434	1746
Zycmex1|Zycmex1_133788	Zycmex1|Zycmex1_767689	0.567364	4.155729	0.136526	780.074252	254.925748	1.386315	4.353589	1827
Zycmex1|Zycmex1_134067	Zycmex1|Zycmex1_259196	0.597295	2.776516	0.215124	1053.378238	368.621762	1.804283	3.486628	2085
Zycmex1|Zycmex1_135819	Zycmex1|Zycmex1_883335	0.726531	3.888840	0.186825	583.405190	178.594810	0.567892	4.403104	972
Zycmex1|Zycmex1_136786	Zycmex1|Zycmex1_826662	0.188679	5.264135	0.035842	3640.502776	1117.497224	1.400114	4.142208	4926
Zycmex1|Zycmex1_137594	Zycmex1|Zycmex1_794411	0.089379	0.104914	0.851927	399.450363	191.549637	5.468858	0.283243	1269
Zycmex1|Zycmex1_13779	Zycmex1|Zycmex1_877412	0.533535	2.136752	0.249695	922.279546	340.720454	2.030265	2.898109	2073
Zycmex1|Zycmex1_13818	Zycmex1|Zycmex1_836680	0.340358	4.328121	0.078639	873.345363	245.654637	1.401734	3.647381	1212
Zycmex1|Zycmex1_139406	Zycmex1|Zycmex1_869751	0.000000	0.006560	0.000010	386.890015	153.109985	4.600000	0.005580	540
Zycmex1|Zycmex1_139533	Zycmex1|Zycmex1_869700	0.135326	0.113429	1.193044	338.875604	78.124396	0.797339	0.393670	735
Zycmex1|Zycmex1_139997	Zycmex1|Zycmex1_774490	0.102757	1.509482	0.068074	743.280402	225.719598	1.425705	1.291322	978
Zycmex1|Zycmex1_140685	Zycmex1|Zycmex1_866881	0.064996	0.399067	0.162870	229.106825	94.893175	2.980282	0.488517	324
Zycmex1|Zycmex1_142096	Zycmex1|Zycmex1_794677	0.674093	3.600028	0.187247	436.485031	121.514969	1.019121	3.933811	1071
Zycmex1|Zycmex1_142134	Zycmex1|Zycmex1_924838	0.024180	0.734725	0.032910	231.745165	50.254835	1.572761	0.452415	360
Zycmex1|Zycmex1_142756	Zycmex1|Zycmex1_434505	0.130633	3.564229	0.036651	532.148901	115.851099	0.949179	2.233501	735
Zycmex1|Zycmex1_143055	Zycmex1|Zycmex1_725369	0.426195	1.745876	0.244115	276.027516	107.972484	2.850915	2.391782	516
Zycmex1|Zycmex1_143230	Zycmex1|Zycmex1_947644	0.806760	2.172169	0.371407	2144.958264	735.041736	1.318426	3.465731	4002
Zycmex1|Zycmex1_143898	Zycmex1|Zycmex1_333432	0.766018	2.513492	0.304763	628.234853	205.765147	1.828915	3.591470	1047
Zycmex1|Zycmex1_144682	Zycmex1|Zycmex1_874671	0.269862	2.656859	0.101572	2336.187346	849.812654	1.877568	2.719661	3426
Zycmex1|Zycmex1_146552	Zycmex1|Zycmex1_846329	0.548049	1.749509	0.313259	511.745195	181.254805	1.165359	2.586876	1239
Zycmex1|Zycmex1_148158	Zycmex1|Zycmex1_765503	0.268586	4.190058	0.064101	729.134869	266.865131	1.408625	3.957878	1179
Zycmex1|Zycmex1_150186	Zycmex1|Zycmex1_239361	0.317301	0.408392	0.776954	362.670056	105.329944	1.411680	1.013408	528
Zycmex1|Zycmex1_150471	Zycmex1|Zycmex1_239254	0.168409	0.211521	0.796178	294.967195	101.032805	1.317142	0.538224	636
Zycmex1|Zycmex1_151201	Zycmex1|Zycmex1_799655	0.379610	2.102151	0.180582	703.357623	250.642377	1.665833	2.496509	1083
Zycmex1|Zycmex1_151515	Zycmex1|Zycmex1_547556	0.524591	3.461772	0.151538	381.941835	101.058165	1.051764	3.417413	774
Zycmex1|Zycmex1_152042	Zycmex1|Zycmex1_793211	0.048101	0.080520	0.597375	296.994697	81.005303	0.850110	0.165144	576
Zycmex1|Zycmex1_152085	Zycmex1|Zycmex1_794375	0.385803	1.318784	0.292544	410.850979	120.149021	1.363447	1.790723	1143
Zycmex1|Zycmex1_152879	Zycmex1|Zycmex1_286861	0.242899	0.299553	0.810870	199.367984	64.632016	1.827287	0.770306	396
Zycmex1|Zycmex1_154096	Zycmex1|Zycmex1_846214	0.367433	4.046223	0.090809	679.705733	220.294267	1.956150	3.803688	1077
Zycmex1|Zycmex1_154103	Zycmex1|Zycmex1_880400	0.014840	0.035118	0.422586	340.263409	145.736591	4.600000	0.062763	1197
Zycmex1|Zycmex1_154781	Zycmex1|Zycmex1_764978	0.387247	0.458388	0.844802	533.762789	186.237211	0.794300	1.216944	954
Zycmex1|Zycmex1_154939	Zycmex1|Zycmex1_788570	0.031371	0.112212	0.279571	407.063423	159.936577	2.222924	0.162524	591
Zycmex1|Zycmex1_155334	Zycmex1|Zycmex1_415969	0.252621	0.328399	0.769251	588.714848	200.285152	1.907470	0.815571	885
Zycmex1|Zycmex1_155373	Zycmex1|Zycmex1_873140	0.006667	0.000000	99.000000	301.380715	133.619285	4.600000	0.013857	2352
Zycmex1|Zycmex1_155850	Zycmex1|Zycmex1_265531	0.007183	0.008302	0.865223	699.695615	242.304385	2.841430	0.022412	942
Zycmex1|Zycmex1_156031	Zycmex1|Zycmex1_852335	0.152907	0.266034	0.574766	523.674005	190.325995	3.611039	0.549187	966
Zycmex1|Zycmex1_156593	Zycmex1|Zycmex1_158116	0.081137	0.056046	1.447681	642.725807	233.274193	1.453904	0.223366	894
Zycmex1|Zycmex1_158333	Zycmex1|Zycmex1_872941	0.194052	1.515605	0.128036	145.631736	46.368264	3.315049	1.539626	720
Zycmex1|Zycmex1_158347	Zycmex1|Zycmex1_854486	0.113358	0.189651	0.597720	394.722679	124.277321	1.849523	0.394881	1323
Zycmex1|Zycmex1_158439	Zycmex1|Zycmex1_878616	0.060284	0.139887	0.430947	305.139464	96.860536	1.338247	0.238392	480
Zycmex1|Zycmex1_158790	Zycmex1|Zycmex1_876598	0.690501	2.738271	0.252167	2135.926869	696.073131	1.318452	3.581457	3663
Zycmex1|Zycmex1_159267	Zycmex1|Zycmex1_804264	0.247431	1.150932	0.214983	619.206411	223.793589	2.023253	1.461859	1581
Zycmex1|Zycmex1_161025	Zycmex1|Zycmex1_928550	0.843922	2.468834	0.341830	1938.940063	629.059937	1.387910	3.725887	3003
Zycmex1|Zycmex1_161296	Zycmex1|Zycmex1_879626	0.825871	2.003346	0.412246	2965.821682	979.178318	1.496405	3.354388	4872
Zycmex1|Zycmex1_161761	Zycmex1|Zycmex1_240368	0.069431	0.145807	0.476186	392.277507	114.722493	1.356537	0.260141	687
Zycmex1|Zycmex1_161771	Zycmex1|Zycmex1_904214	0.011883	0.009535	1.246242	508.918109	211.081891	4.600000	0.033585	1170
Zycmex1|Zycmex1_162362	Zycmex1|Zycmex1_954313	0.589221	5.483052	0.107462	4674.722716	1496.277284	1.389119	5.327472	7821
Zycmex1|Zycmex1_162473	Zycmex1|Zycmex1_759041	0.282324	1.563703	0.180549	1091.530300	393.469700	1.860397	1.865526	1518
Zycmex1|Zycmex1_162727	Zycmex1|Zycmex1_797060	0.326786	2.436580	0.134117	590.235409	225.764591	1.404776	2.731522	927
Zycmex1|Zycmex1_163050	Zycmex1|Zycmex1_820026	0.768407	2.250402	0.341453	830.446684	282.553316	1.718955	3.433906	1326
Zycmex1|Zycmex1_163557	Zycmex1|Zycmex1_794105	0.762904	1.976827	0.385924	962.714415	351.285585	1.581518	3.262305	1575
Zycmex1|Zycmex1_164911	Zycmex1|Zycmex1_839837	0.626820	1.914112	0.327473	1594.211832	604.788168	1.918056	2.942586	6126
Zycmex1|Zycmex1_166135	Zycmex1|Zycmex1_53635	0.031193	0.070175	0.444508	870.244371	260.755629	1.303324	0.120542	2610
Zycmex1|Zycmex1_166893	Zycmex1|Zycmex1_763816	0.359075	1.696141	0.211701	434.058189	135.941811	1.573848	2.033874	675
Zycmex1|Zycmex1_168018	Zycmex1|Zycmex1_42106	0.047970	0.815522	0.058821	247.738625	67.261375	2.266901	0.635592	318
Zycmex1|Zycmex1_168762	Zycmex1|Zycmex1_793663	0.539847	2.910132	0.185506	641.480308	213.519692	1.282632	3.395340	1311
Zycmex1|Zycmex1_171763	Zycmex1|Zycmex1_934062	0.003938	0.004904	0.803121	509.400385	204.599615	4.600000	0.012644	720
Zycmex1|Zycmex1_171940	Zycmex1|Zycmex1_815457	0.529843	3.896458	0.135981	635.581940	180.418060	1.099821	3.822610	1026
Zycmex1|Zycmex1_173313	Zycmex1|Zycmex1_805766	0.231124	3.540273	0.065284	344.280053	105.719947	1.463188	3.025659	1350
Zycmex1|Zycmex1_173460	Zycmex1|Zycmex1_173498	0.011398	0.007769	1.467194	353.609369	129.390631	4.600000	0.031277	483
Zycmex1|Zycmex1_173702	Zycmex1|Zycmex1_25222	0.386353	2.346897	0.164623	3732.138644	1187.861356	1.520005	2.579093	7761
Zycmex1|Zycmex1_174229	Zycmex1|Zycmex1_880787	0.004782	0.009851	0.485421	419.643564	204.356436	4.600000	0.019326	627
Zycmex1|Zycmex1_175308	Zycmex1|Zycmex1_763066	0.394255	4.071755	0.096827	825.077121	227.922879	1.214698	3.570760	1350
Zycmex1|Zycmex1_176523	Zycmex1|Zycmex1_819628	0.790386	2.086083	0.378885	592.060364	190.939636	1.600101	3.319050	1779
Zycmex1|Zycmex1_176935	Zycmex1|Zycmex1_984879	0.727119	1.940517	0.374704	358.325873	118.674127	1.837493	3.087010	591
Zycmex1|Zycmex1_177026	Zycmex1|Zycmex1_882327	0.477483	3.871126	0.123345	644.573842	174.426158	1.264452	3.600729	1251
Zycmex1|Zycmex1_177078	Zycmex1|Zycmex1_22802	0.354806	3.877750	0.091498	580.026628	175.973372	1.430480	3.524515	1077
Zycmex1|Zycmex1_177192	Zycmex1|Zycmex1_30978	0.940362	4.761919	0.197476	1836.950790	572.049210	1.191799	5.543526	3183
Zycmex1|Zycmex1_177476	Zycmex1|Zycmex1_879299	0.868757	1.770815	0.490597	799.860878	277.139122	1.751189	3.302637	1782
Zycmex1|Zycmex1_178731	Zycmex1|Zycmex1_846973	0.373648	1.376593	0.271429	994.470428	409.529572	0.972968	1.998584	2013
Zycmex1|Zycmex1_178865	Zycmex1|Zycmex1_824640	0.499816	2.838554	0.176081	1894.196889	646.803111	1.621688	3.285401	2886
Zycmex1|Zycmex1_179278	Zycmex1|Zycmex1_859522	0.320045	2.290975	0.139698	679.133800	232.866200	1.821327	2.469881	924
Zycmex1|Zycmex1_182606	Zycmex1|Zycmex1_874276	0.955145	1.635479	0.584015	1029.304026	392.695974	2.242260	3.429072	2118
Zycmex1|Zycmex1_183133	Zycmex1|Zycmex1_773163	0.587394	3.732105	0.157389	476.086090	144.913910	1.337693	3.963691	687
Zycmex1|Zycmex1_183292	Zycmex1|Zycmex1_62511	0.013795	0.825245	0.016716	402.429721	116.570279	1.883706	0.588152	762
Zycmex1|Zycmex1_184391	Zycmex1|Zycmex1_733078	0.233129	2.270462	0.102679	356.369608	111.630392	1.700907	2.157261	600
Zycmex1|Zycmex1_185206	Zycmex1|Zycmex1_789594	0.288846	0.552710	0.522599	365.158502	99.841498	0.815154	1.036503	504
Zycmex1|Zycmex1_188421	Zycmex1|Zycmex1_932621	0.044610	0.059396	0.751064	739.799971	283.200029	3.132246	0.146110	2247
Zycmex1|Zycmex1_18869	Zycmex1|Zycmex1_872329	0.777034	5.041514	0.154127	1966.637257	670.362743	1.365055	5.583375	2943
Zycmex1|Zycmex1_190449	Zycmex1|Zycmex1_938475	0.010671	0.010289	1.037142	283.139574	97.860426	4.600000	0.031719	1350
Zycmex1|Zycmex1_19220	Zycmex1|Zycmex1_799010	0.431606	1.767663	0.244167	443.990357	135.009643	1.188829	2.229432	2385
Zycmex1|Zycmex1_192244	Zycmex1|Zycmex1_873152	0.021083	0.034423	0.612462	385.387580	148.612420	2.962129	0.074385	786
Zycmex1|Zycmex1_192444	Zycmex1|Zycmex1_800850	0.631670	4.923484	0.128297	2335.439569	709.560431	1.010912	4.895307	3633
Zycmex1|Zycmex1_192624	Zycmex1|Zycmex1_397511	0.510928	2.650770	0.192747	878.120002	273.879998	1.425556	3.058983	1512
Zycmex1|Zycmex1_193791	Zycmex1|Zycmex1_193915	0.000000	0.000000	99.000000	258.773408	101.226592	4.600000	0.000000	360
Zycmex1|Zycmex1_196156	Zycmex1|Zycmex1_872569	0.587342	4.300031	0.136590	887.989837	309.010163	1.336583	4.637361	1482
Zycmex1|Zycmex1_196753	Zycmex1|Zycmex1_839803	0.089170	1.415470	0.062997	428.291610	147.708390	1.795070	1.287853	576
Zycmex1|Zycmex1_197152	Zycmex1|Zycmex1_640915	0.048180	0.037049	1.300430	323.373038	138.626962	4.573046	0.134519	873
Zycmex1|Zycmex1_197563	Zycmex1|Zycmex1_944038	0.012942	0.026100	0.495862	351.773771	137.226229	4.600000	0.049904	1491
Zycmex1|Zycmex1_197887	Zycmex1|Zycmex1_767496	0.467532	2.523528	0.185269	574.349634	166.650366	1.033708	2.789772	1092
Zycmex1|Zycmex1_198716	Zycmex1|Zycmex1_786263	0.000000	0.000000	99.000000	311.526500	123.473500	4.600000	0.000000	435
Zycmex1|Zycmex1_199028	Zycmex1|Zycmex1_868810	0.606496	4.325642	0.140209	1069.255280	319.744720	1.021112	4.387905	1590
Zycmex1|Zycmex1_20009	Zycmex1|Zycmex1_21849	0.568901	4.067981	0.139849	799.221221	226.778779	1.227121	4.026929	1653
Zycmex1|Zycmex1_202267	Zycmex1|Zycmex1_973349	0.192763	4.233672	0.045531	1460.155965	282.844035	1.054108	2.545495	1860
Zycmex1|Zycmex1_203618	Zycmex1|Zycmex1_879251	0.464112	4.719520	0.098339	1952.392261	540.607739	1.094408	4.160696	3048
Zycmex1|Zycmex1_204238	Zycmex1|Zycmex1_377187	0.544398	2.889318	0.188418	1754.148795	615.851205	1.155700	3.461196	3219
Zycmex1|Zycmex1_206846	Zycmex1|Zycmex1_944356	0.365472	2.033431	0.179732	790.846728	268.153272	1.142822	2.363466	1224
Zycmex1|Zycmex1_206893	Zycmex1|Zycmex1_23374	0.718294	1.935392	0.371136	889.400704	289.599296	1.325835	3.051753	2028
Zycmex1|Zycmex1_20706	Zycmex1|Zycmex1_882018	0.363459	3.137824	0.115832	1481.984471	453.015529	1.203988	3.038951	2115
Zycmex1|Zycmex1_207273	Zycmex1|Zycmex1_966432	0.512161	2.742563	0.186745	595.184983	190.815017	1.433758	3.160888	999
Zycmex1|Zycmex1_207506	Zycmex1|Zycmex1_479428	0.119970	0.230852	0.519683	234.853285	77.146715	1.743759	0.442161	396
Zycmex1|Zycmex1_20943	Zycmex1|Zycmex1_800540	0.105060	3.640870	0.028856	483.684365	128.315635	1.105243	2.539199	636
Zycmex1|Zycmex1_210714	Zycmex1|Zycmex1_943595	0.051787	0.091710	0.564679	586.388064	205.611936	1.562516	0.186453	1053
Zycmex1|Zycmex1_211053	Zycmex1|Zycmex1_591536	0.173782	0.389452	0.446221	208.369506	46.630494	0.469767	0.639661	501
Zycmex1|Zycmex1_211474	Zycmex1|Zycmex1_884453	0.557703	3.965838	0.140627	840.095558	197.904442	0.851246	3.622489	1206
Zycmex1|Zycmex1_211514	Zycmex1|Zycmex1_942112	0.286720	3.958013	0.072440	710.149600	195.850400	1.027649	3.241035	1095
Zycmex1|Zycmex1_212468	Zycmex1|Zycmex1_870399	0.667206	4.033828	0.165403	668.316631	216.683369	1.432334	4.474468	2142
Zycmex1|Zycmex1_213203	Zycmex1|Zycmex1_811108	0.403965	5.119189	0.078912	2927.884535	921.115465	1.489026	4.597138	4941
Zycmex1|Zycmex1_213610	Zycmex1|Zycmex1_838021	0.917105	4.193562	0.218694	874.885155	268.114845	1.551629	5.057002	1416
Zycmex1|Zycmex1_213929	Zycmex1|Zycmex1_980004	0.015554	1.277101	0.012179	324.852872	83.147128	0.905234	0.817941	408
Zycmex1|Zycmex1_214248	Zycmex1|Zycmex1_343657	0.926753	2.599381	0.356528	786.932751	251.067249	1.415591	3.993964	1368
Zycmex1|Zycmex1_214719	Zycmex1|Zycmex1_877505	0.678743	3.524229	0.192593	448.165736	109.834264	0.716327	3.716508	1314
Zycmex1|Zycmex1_215927	Zycmex1|Zycmex1_843874	0.311727	3.300339	0.094453	1140.885550	308.114450	1.272617	2.841670	1548
Zycmex1|Zycmex1_21704	Zycmex1|Zycmex1_855479	0.553596	1.855985	0.298276	399.372701	119.627299	1.304896	2.561374	1068
Zycmex1|Zycmex1_217948	Zycmex1|Zycmex1_830832	0.395533	1.917249	0.206302	424.258035	205.741965	7.687094	2.677460	1701
Zycmex1|Zycmex1_221464	Zycmex1|Zycmex1_949035	0.191263	1.666078	0.114798	805.988641	247.011359	1.654134	1.611670	1110
Zycmex1|Zycmex1_221935	Zycmex1|Zycmex1_766405	0.884884	4.207290	0.210322	1019.932250	273.067750	1.085151	4.759623	1755
Zycmex1|Zycmex1_222404	Zycmex1|Zycmex1_818949	0.710355	2.506945	0.283355	910.525963	277.474037	1.505549	3.389921	1563
Zycmex1|Zycmex1_223547	Zycmex1|Zycmex1_387281	0.287127	5.115692	0.056127	2944.169044	916.830956	1.387077	4.301146	4881
Zycmex1|Zycmex1_223661	Zycmex1|Zycmex1_776512	0.257677	2.127547	0.121115	725.672097	246.327903	1.498334	2.194640	1236
Zycmex1|Zycmex1_223940	Zycmex1|Zycmex1_224031	0.185153	0.463404	0.399551	942.956981	314.043019	2.024157	0.764010	1779
Zycmex1|Zycmex1_224259	Zycmex1|Zycmex1_876585	0.455906	1.728668	0.263732	935.013754	294.986246	1.458686	2.283443	1425
Zycmex1|Zycmex1_225520	Zycmex1|Zycmex1_760149	0.314091	3.977587	0.078965	725.970960	201.029040	1.162497	3.325668	1053
Zycmex1|Zycmex1_225765	Zycmex1|Zycmex1_800762	0.261423	2.040272	0.128131	221.933456	60.066544	1.247381	1.920964	690
Zycmex1|Zycmex1_226460	Zycmex1|Zycmex1_810577	0.214312	1.592575	0.134569	877.664353	322.335647	3.096964	1.753593	1233
Zycmex1|Zycmex1_2264	Zycmex1|Zycmex1_872455	0.405649	3.188561	0.127220	4004.827676	1143.172324	1.309479	3.070878	5967
Zycmex1|Zycmex1_227731	Zycmex1|Zycmex1_881378	0.401664	3.802024	0.105645	491.926620	159.073380	1.240127	3.697650	897
Zycmex1|Zycmex1_227956	Zycmex1|Zycmex1_796361	0.626089	1.970333	0.317758	318.544227	95.455773	1.622048	2.808093	435
Zycmex1|Zycmex1_228978	Zycmex1|Zycmex1_935919	0.799275	3.484887	0.229355	565.480549	181.519451	1.422330	4.355620	855
Zycmex1|Zycmex1_229308	Zycmex1|Zycmex1_883909	0.526114	2.523682	0.208471	909.092942	305.907058	1.458322	3.087158	1782
Zycmex1|Zycmex1_229310	Zycmex1|Zycmex1_361875	0.904885	2.816615	0.321267	1377.989234	428.010766	1.473753	4.073860	2412
Zycmex1|Zycmex1_230099	Zycmex1|Zycmex1_367107	0.194088	0.237363	0.817683	385.791003	115.208997	1.197850	0.612117	1488
Zycmex1|Zycmex1_232940	Zycmex1|Zycmex1_965769	0.147035	4.123601	0.035657	1158.465381	320.534619	0.866375	3.026555	1482
Zycmex1|Zycmex1_233046	Zycmex1|Zycmex1_53400	0.010428	0.010161	1.026220	482.841866	198.158134	4.008196	0.031051	681
Zycmex1|Zycmex1_233129	Zycmex1|Zycmex1_768047	0.056319	0.076097	0.740098	362.840738	129.159262	2.512818	0.184535	651
Zycmex1|Zycmex1_233504	Zycmex1|Zycmex1_257797	0.307865	0.444382	0.692794	351.507578	107.492422	0.960958	1.019507	546
Zycmex1|Zycmex1_234022	Zycmex1|Zycmex1_832986	0.310532	1.709059	0.181698	709.597180	265.402820	1.526669	2.073667	1005
Zycmex1|Zycmex1_23403	Zycmex1|Zycmex1_876759	0.792469	4.743698	0.167057	1994.681030	558.318970	0.905066	4.969704	3459
Zycmex1|Zycmex1_234040	Zycmex1|Zycmex1_234549	0.005040	0.011331	0.444804	199.077872	88.922128	4.600000	0.020947	288
Zycmex1|Zycmex1_235214	Zycmex1|Zycmex1_814022	0.699557	2.012910	0.347535	1830.086460	590.913540	1.184088	3.060355	3114
Zycmex1|Zycmex1_235328	Zycmex1|Zycmex1_867058	0.737878	1.842051	0.400574	1377.875491	491.124509	1.150394	3.084078	2403
Zycmex1|Zycmex1_235512	Zycmex1|Zycmex1_366511	0.563102	4.280854	0.131540	961.790565	301.209435	1.419408	4.349217	1857
Zycmex1|Zycmex1_235580	Zycmex1|Zycmex1_796782	0.503021	4.104284	0.122560	862.974343	238.025657	0.818494	3.844740	2217
Zycmex1|Zycmex1_236112	Zycmex1|Zycmex1_786424	0.000783	0.003244	0.241352	1278.092302	617.907698	4.600000	0.004755	1911
Zycmex1|Zycmex1_23639	Zycmex1|Zycmex1_882735	0.815589	1.993863	0.409050	720.583859	260.416141	1.537959	3.385121	1272
Zycmex1|Zycmex1_237886	Zycmex1|Zycmex1_845829	0.732935	2.655933	0.275961	1292.078028	399.921972	1.001461	3.562367	2535
Zycmex1|Zycmex1_238111	Zycmex1|Zycmex1_607989	0.533311	2.331201	0.228771	437.778665	144.221335	1.476352	2.936501	711
Zycmex1|Zycmex1_239638	Zycmex1|Zycmex1_610308	0.495570	2.322545	0.213374	3868.648074	1303.351926	1.559564	2.867912	6747
Zycmex1|Zycmex1_239969	Zycmex1|Zycmex1_417027	0.191246	0.375256	0.509642	307.025272	85.974728	0.660890	0.694504	1245
Zycmex1|Zycmex1_240279	Zycmex1|Zycmex1_854410	0.008700	0.036801	0.236408	231.463610	83.536390	4.600000	0.048456	501
