SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N167|N167.mRNA.2567.1	N167|N167.mRNA.7115.1	0.622435	4.589227	0.135630	1693.603984	454.396016	1.414234	4.384755	2274
N167|N167.mRNA.2572.1	N167|N167.mRNA.7277.1	0.453680	1.657063	0.273786	1470.537256	491.462744	2.161952	2.265349	2103
N167|N167.mRNA.314.1	N167|N167.mRNA.1693.1	0.369846	1.011027	0.365813	351.993882	80.006118	1.067435	1.465778	3405
N167|N167.mRNA.780.1	N167|N167.mRNA.5947.1	0.207068	1.182323	0.175136	991.292691	322.707309	2.159011	1.339747	2247
N167|N167.mRNA.693.1	N167|N167.mRNA.1193.1	0.005991	0.006777	0.884092	502.764137	148.235863	1.982807	0.018510	978
N167|N167.mRNA.1271.1	N167|N167.mRNA.6975.1	0.000000	0.000000	99.000000	1320.432158	551.567842	4.600000	0.000000	1947
N167|N167.mRNA.1268.1	N167|N167.mRNA.1635.1	0.211489	4.483738	0.047168	1231.224386	394.775614	1.302087	3.746238	1743
N167|N167.mRNA.1266.1	N167|N167.mRNA.5439.1	0.111401	3.126179	0.035635	256.398451	64.601549	1.068608	2.154384	327
N167|N167.mRNA.1265.1	N167|N167.mRNA.5438.1	0.711736	3.795929	0.187500	601.214185	157.785815	1.814145	4.058693	972
N167|N167.mRNA.1272.1	N167|N167.mRNA.6974.1	0.000000	0.000000	99.000000	840.740364	236.259636	4.600000	0.000000	1077
N167|N167.mRNA.1269.1	N167|N167.mRNA.1636.1	0.000000	0.028373	0.000010	312.251546	107.748454	4.600000	0.021836	453
N167|N167.mRNA.631.1	N167|N167.mRNA.9627.1	0.623605	3.140032	0.198598	2633.619952	690.380048	1.704556	3.438766	3528
N167|N167.mRNA.594.1	N167|N167.mRNA.7247.1	0.410474	1.392377	0.294801	161.994755	51.005245	1.574006	1.936805	219
N167|N167.mRNA.611.1	N167|N167.mRNA.5365.1	0.356816	1.525788	0.233857	302.394978	72.605022	1.139451	1.749434	636
N167|N167.mRNA.601.1	N167|N167.mRNA.9672.1	0.496672	2.708976	0.183343	468.852765	137.147235	1.320917	2.992052	1029
N167|N167.mRNA.638.1	N167|N167.mRNA.2928.1	0.329184	0.522551	0.629955	428.532533	108.467467	0.537843	1.104724	3570
N167|N167.mRNA.630.1	N167|N167.mRNA.1743.1	0.468155	4.732169	0.098930	2237.197883	549.802117	1.379883	3.927999	3327
N167|N167.mRNA.625.1	N167|N167.mRNA.8465.1	0.505609	1.880843	0.268820	779.935418	219.064582	1.716260	2.421526	1650
N167|N167.mRNA.604.1	N167|N167.mRNA.4694.1	0.329016	4.260160	0.077231	1095.987917	293.012083	1.304037	3.474895	1650
N167|N167.mRNA.608.1	N167|N167.mRNA.8857.1	0.221741	1.082953	0.204756	1283.803909	390.196091	2.275490	1.267449	1722
N167|N167.mRNA.609.1	N167|N167.mRNA.8858.1	0.246998	2.886027	0.085584	680.543055	219.456945	2.237176	2.671505	918
N167|N167.mRNA.598.1	N167|N167.mRNA.4474.1	0.780922	2.492177	0.313349	1328.026166	399.973834	1.826795	3.531060	1794
N167|N167.mRNA.628.1	N167|N167.mRNA.1744.1	0.197351	4.174150	0.047279	1133.735414	261.264586	1.080239	2.826454	1473
N167|N167.mRNA.616.1	N167|N167.mRNA.8861.1	0.337623	4.538476	0.074391	1438.334430	424.665570	1.171992	3.885586	2055
N167|N167.mRNA.595.1	N167|N167.mRNA.1940.1	0.428421	2.723864	0.157284	689.931780	225.068220	2.313685	2.979136	2748
N167|N167.mRNA.605.1	N167|N167.mRNA.4695.1	0.774935	1.942491	0.398939	486.333081	143.666919	1.777226	3.123562	678
N167|N167.mRNA.593.1	N167|N167.mRNA.976.1	0.435446	4.459246	0.097650	1342.908155	382.091845	1.305015	3.980183	1818
N167|N167.mRNA.621.1	N167|N167.mRNA.3085.1	0.466426	3.820541	0.122084	691.950313	163.049687	1.034753	3.318180	963
N167|N167.mRNA.597.1	N167|N167.mRNA.3362.1	0.881333	4.728725	0.186379	2170.716915	547.283085	1.281410	4.968075	3969
N167|N167.mRNA.603.1	N167|N167.mRNA.1641.1	0.565247	3.792628	0.149038	571.907046	157.092954	1.440148	3.782156	876
N167|N167.mRNA.610.1	N167|N167.mRNA.6442.1	0.622350	2.188474	0.284376	280.807465	100.192535	2.380185	3.102594	525
N167|N167.mRNA.592.1	N167|N167.mRNA.7248.1	0.494675	1.779289	0.278018	948.114817	260.885183	1.474281	2.315630	2142
N167|N167.mRNA.600.1	N167|N167.mRNA.3955.1	0.421227	1.898725	0.221847	861.689668	290.310332	1.490676	2.380694	1419
N167|N167.mRNA.809.1	N167|N167.mRNA.2582.1	0.104995	0.158670	0.661716	457.452538	151.547462	1.921290	0.355055	876
N167|N167.mRNA.978.1	N167|N167.mRNA.6799.1	0.165588	4.291887	0.038582	1299.326776	305.673224	0.934557	2.854332	1620
N167|N167.mRNA.977.1	N167|N167.mRNA.6753.1	0.316275	3.847884	0.082195	556.896253	169.103747	0.968885	3.416629	816
N167|N167.mRNA.979.1	N167|N167.mRNA.4106.1	0.448047	4.214969	0.106299	960.121905	275.878095	1.429665	3.866498	1437
N167|N167.mRNA.975.1	N167|N167.mRNA.4883.1	0.796999	2.129684	0.374233	631.334748	178.665252	1.287189	3.272865	936
N167|N167.mRNA.512.1	N167|N167.mRNA.9656.1	0.609888	3.641465	0.167484	588.582465	128.417535	1.262096	3.458566	2079
N167|N167.mRNA.1029.1	N167|N167.mRNA.4427.1	0.500624	1.467855	0.341058	513.862817	155.137183	2.090696	2.174757	717
N167|N167.mRNA.1048.1	N167|N167.mRNA.10892.1	0.565693	4.298337	0.131607	951.686715	308.313285	1.928982	4.437135	1545
N167|N167.mRNA.1060.1	N167|N167.mRNA.1455.1	0.304530	3.892197	0.078241	2516.829125	768.170875	1.547217	3.430431	3618
N167|N167.mRNA.1052.1	N167|N167.mRNA.11127.1	0.101716	0.424641	0.239534	379.652733	181.347267	13.080372	0.618312	570
N167|N167.mRNA.1025.1	N167|N167.mRNA.7592.1	0.618699	1.518562	0.407424	994.731648	298.268352	1.594786	2.478836	1494
N167|N167.mRNA.1032.1	N167|N167.mRNA.7931.1	0.261520	1.493522	0.175103	1789.473452	556.526548	2.495758	1.661340	2385
