SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G669|G669.mRNA.320.1	G669|G669.mRNA.7178.1	0.004661	0.023164	0.201205	215.320247	87.679753	4.600000	0.030046	1242
G669|G669.mRNA.445.1	G669|G669.mRNA.6237.1	0.012055	0.045104	0.267277	167.311616	45.688384	1.902106	0.057433	1449
G669|G669.mRNA.1459.1	G669|G669.mRNA.4553.1	0.000000	0.066717	0.000010	365.413987	141.586013	2.255124	0.055895	1485
G669|G669.mRNA.2749.1	G669|G669.mRNA.10650.1	0.231182	2.135912	0.108236	310.928629	97.071371	2.967496	2.053067	417
G669|G669.mRNA.2751.1	G669|G669.mRNA.9241.1	0.383904	1.807746	0.212366	328.098740	97.901260	2.024110	2.133374	1308
G669|G669.mRNA.1208.1	G669|G669.mRNA.7263.1	0.000000	0.000000	99.000000	165.540024	53.459976	4.600000	0.000000	444
G669|G669.mRNA.1956.1	G669|G669.mRNA.14645.1	0.361427	1.674977	0.215780	665.149473	174.850527	1.604628	1.904547	1767
G669|G669.mRNA.1790.1	G669|G669.mRNA.14861.1	0.004778	0.088408	0.054047	210.053970	71.946030	4.600000	0.078343	3054
G669|G669.mRNA.7404.1	G669|G669.mRNA.2017.1	0.002947	0.007669	0.384318	339.942540	131.057460	4.600000	0.012784	738
G669|G669.mRNA.7384.1	G669|G669.mRNA.14058.1	0.246729	3.959769	0.062309	814.690593	196.309407	1.640376	2.903110	1359
G669|G669.mRNA.7390.1	G669|G669.mRNA.6937.1	0.008640	1.304620	0.006623	1047.861602	257.138398	1.614081	0.792003	4206
G669|G669.mRNA.7385.1	G669|G669.mRNA.9938.1	0.131344	1.487725	0.088285	1227.642983	419.357017	2.283718	1.430111	1659
G669|G669.mRNA.7392.1	G669|G669.mRNA.4943.1	0.004924	0.470838	0.010459	407.658237	87.341763	0.911003	0.261402	495
G669|G669.mRNA.7389.1	G669|G669.mRNA.9878.1	0.311101	0.855318	0.363726	364.722737	151.277263	2.582028	1.411953	696
G669|G669.mRNA.7393.1	G669|G669.mRNA.4944.1	0.304671	2.673655	0.113953	774.334718	227.665282	2.094009	2.528790	1017
G669|G669.mRNA.7398.1	G669|G669.mRNA.4955.1	0.026147	1.207817	0.021648	1609.918218	553.081782	3.254221	0.984904	2169
G669|G669.mRNA.7401.1	G669|G669.mRNA.4957.1	0.145784	3.836606	0.037998	700.420178	166.579822	1.408639	2.564744	897
G669|G669.mRNA.7402.1	G669|G669.mRNA.9609.1	0.016313	0.302921	0.053851	434.156778	171.843222	5.851777	0.292758	606
G669|G669.mRNA.7395.1	G669|G669.mRNA.4948.1	0.351834	1.358012	0.259080	672.085770	182.914230	1.850591	1.701271	1443
G669|G669.mRNA.7387.1	G669|G669.mRNA.7246.1	0.343759	1.360155	0.252735	381.210190	149.789810	4.426947	1.891422	1053
G669|G669.mRNA.7397.1	G669|G669.mRNA.14109.1	0.454761	4.786662	0.095006	2543.763813	591.236187	1.329865	3.815171	3414
G669|G669.mRNA.7394.1	G669|G669.mRNA.4947.1	0.257266	1.401336	0.183586	741.601239	239.398761	2.124816	1.609379	1116
G669|G669.mRNA.7388.1	G669|G669.mRNA.11953.1	0.285307	0.626253	0.455578	608.237456	195.762544	4.173712	1.104968	942
G669|G669.mRNA.7400.1	G669|G669.mRNA.11033.1	0.005430	0.706753	0.007683	462.323407	95.676593	0.767664	0.377043	558
G669|G669.mRNA.4067.1	G669|G669.mRNA.6202.1	0.034269	0.089309	0.383712	329.714650	144.285350	14.105467	0.153070	624
G669|G669.mRNA.332.1	G669|G669.mRNA.7810.1	0.038529	0.202944	0.189851	506.237656	81.762344	0.755777	0.184174	1107
G669|G669.mRNA.331.1	G669|G669.mRNA.7811.1	0.000000	0.000000	99.000000	278.321570	72.678430	4.600000	0.000000	2082
G669|G669.mRNA.2479.1	G669|G669.mRNA.3929.1	0.000000	0.026189	0.000010	213.291857	77.708143	4.600000	0.020981	1308
G669|G669.mRNA.438.1	G669|G669.mRNA.10062.1	0.000000	0.000000	99.000000	121.901065	31.098935	4.600000	0.000000	723
G669|G669.mRNA.5913.1	G669|G669.mRNA.14462.1	0.324718	5.044456	0.064371	3000.243594	833.756406	1.584032	4.053272	3978
G669|G669.mRNA.5911.1	G669|G669.mRNA.1307.1	0.019864	0.051174	0.388154	255.923550	101.076450	5.316722	0.086185	441
G669|G669.mRNA.5914.1	G669|G669.mRNA.12228.1	0.504832	4.248068	0.118838	1247.674199	288.325801	1.396092	3.622448	1926
G669|G669.mRNA.5912.1	G669|G669.mRNA.7738.1	0.182670	1.212576	0.150647	1554.474900	503.525100	4.246455	1.303964	4857
G669|G669.mRNA.5915.1	G669|G669.mRNA.13291.1	0.087147	1.554956	0.056044	975.914228	266.085772	4.437851	1.204830	1413
G669|G669.mRNA.2636.1	G669|G669.mRNA.6334.1	0.006688	0.075209	0.088929	450.804336	170.195664	3.652098	0.076403	2751
G669|G669.mRNA.612.1	G669|G669.mRNA.3851.1	0.005910	0.029148	0.202770	169.862834	70.137166	4.600000	0.038104	888
G669|G669.mRNA.2202.1	G669|G669.mRNA.15538.1	0.000000	0.005320	0.000010	1209.755954	377.244046	4.600000	0.003794	6624
G669|G669.mRNA.1332.1	G669|G669.mRNA.13033.1	0.004726	0.040707	0.116086	212.284677	75.715323	4.600000	0.042555	1353
G669|G669.mRNA.4510.1	G669|G669.mRNA.10103.1	0.050015	0.119113	0.419892	320.412727	153.587273	3.149523	0.217213	618
G669|G669.mRNA.985.1	G669|G669.mRNA.13855.1	0.003617	0.054848	0.065955	277.103471	133.896529	5.791166	0.060922	5079
G669|G669.mRNA.2092.1	G669|G669.mRNA.6936.1	0.000000	0.025314	0.000010	207.649975	80.350025	4.600000	0.021187	1098
G669|G669.mRNA.346.1	G669|G669.mRNA.5090.1	0.000000	0.024530	0.000010	172.126033	82.873967	4.600000	0.023916	4773
G669|G669.mRNA.1175.1	G669|G669.mRNA.5854.1	0.233419	0.471008	0.495574	170.652347	36.347653	1.044958	0.825414	405
G669|G669.mRNA.929.1	G669|G669.mRNA.8947.1	0.012481	2.800292	0.004457	161.681915	60.318085	5.446185	2.309814	894
G669|G669.mRNA.6843.1	G669|G669.mRNA.15292.1	0.580601	4.303363	0.134918	1033.613876	310.386124	1.292560	4.321031	1653
G669|G669.mRNA.6832.1	G669|G669.mRNA.12138.1	0.204349	1.253550	0.163016	822.907903	212.092097	2.309603	1.258053	1089
G669|G669.mRNA.6839.1	G669|G669.mRNA.12143.1	0.127804	2.418720	0.052840	3602.121287	1155.878713	2.543982	2.053035	4905
G669|G669.mRNA.6846.1	G669|G669.mRNA.6895.1	0.009988	1.745691	0.005721	1260.143689	254.856311	0.871093	0.905913	1515
G669|G669.mRNA.6833.1	G669|G669.mRNA.4415.1	0.590321	4.251585	0.138847	988.319257	289.680743	1.291399	4.260629	1524
G669|G669.mRNA.6840.1	G669|G669.mRNA.7536.1	0.093277	1.131245	0.082455	400.135662	133.864338	2.748693	1.060432	558
G669|G669.mRNA.2700.1	G669|G669.mRNA.11749.1	0.390108	3.956355	0.098603	749.582072	195.417928	1.217287	3.382733	1230
G669|G669.mRNA.2739.1	G669|G669.mRNA.11591.1	0.000000	0.037596	0.000010	155.459017	54.540983	4.600000	0.029294	1068
G669|G669.mRNA.1586.1	G669|G669.mRNA.14229.1	0.000000	0.051003	0.000010	155.156810	60.843190	4.600000	0.043099	2106
G669|G669.mRNA.1802.1	G669|G669.mRNA.4267.1	0.034032	0.052523	0.647936	180.859354	59.140646	3.976790	0.115766	777
G669|G669.mRNA.5669.1	G669|G669.mRNA.762.1	0.000000	0.000000	99.000000	195.917211	41.082789	4.600000	0.000000	237
G669|G669.mRNA.5675.1	G669|G669.mRNA.11145.1	0.150071	4.147905	0.036180	1759.011142	607.988858	3.509236	3.530869	2415
G669|G669.mRNA.5684.1	G669|G669.mRNA.9160.1	0.078412	1.749112	0.044829	1737.542373	563.457627	2.086493	1.462573	2349
G669|G669.mRNA.5687.1	G669|G669.mRNA.5312.1	0.009047	0.609946	0.014832	778.508758	172.491242	1.027752	0.354111	951
G669|G669.mRNA.5672.1	G669|G669.mRNA.11148.1	0.037624	0.636124	0.059146	695.285222	225.714778	2.933937	0.552907	927
G669|G669.mRNA.5681.1	G669|G669.mRNA.15633.1	0.165871	1.170726	0.141682	1170.317897	326.682103	1.947463	1.155464	1608
G669|G669.mRNA.5674.1	G669|G669.mRNA.11146.1	0.209369	1.534603	0.136432	1683.698591	515.301409	2.243233	1.559750	2340
G669|G669.mRNA.5682.1	G669|G669.mRNA.11939.1	0.563254	2.345622	0.240130	1643.052805	477.947195	1.538987	2.894681	4341
G669|G669.mRNA.5677.1	G669|G669.mRNA.11143.1	0.107540	1.904351	0.056471	996.128941	347.871059	3.268672	1.717840	1551
G669|G669.mRNA.5686.1	G669|G669.mRNA.12204.1	0.119166	4.577345	0.026034	1556.746080	447.253920	1.372240	3.342435	2067
G669|G669.mRNA.5678.1	G669|G669.mRNA.11140.1	0.205565	1.198439	0.171527	821.968029	222.031971	2.623175	1.250172	1263
G669|G669.mRNA.5673.1	G669|G669.mRNA.9733.1	0.822471	3.573860	0.230135	1281.664520	365.335480	1.574511	4.298341	1983
G669|G669.mRNA.5688.1	G669|G669.mRNA.5313.1	0.171447	1.328671	0.129036	1132.901934	367.098066	3.626926	1.363970	2040
G669|G669.mRNA.5676.1	G669|G669.mRNA.11144.1	0.035373	1.444845	0.024482	1259.086807	312.913193	1.309967	0.947803	1572
G669|G669.mRNA.5685.1	G669|G669.mRNA.9163.1	0.133154	2.370549	0.056170	1155.839619	344.160381	2.601276	1.939509	1590
G669|G669.mRNA.2583.1	G669|G669.mRNA.11545.1	0.351557	1.463203	0.240265	270.199661	83.800339	2.737897	1.844131	1629
G669|G669.mRNA.2718.1	G669|G669.mRNA.11751.1	0.020297	0.151454	0.134013	749.919633	282.080367	3.492018	0.168440	3702
G669|G669.mRNA.3651.1	G669|G669.mRNA.8904.1	0.284923	4.443426	0.064122	1311.883185	374.116815	1.369513	3.623036	3453
G669|G669.mRNA.3643.1	G669|G669.mRNA.3348.1	0.200147	1.241061	0.161271	1324.391918	406.608082	2.010270	1.333966	1761
G669|G669.mRNA.3653.1	G669|G669.mRNA.16527.1	0.322850	2.124993	0.151930	803.543289	234.456711	1.493269	2.189718	1962
G669|G669.mRNA.3652.1	G669|G669.mRNA.8627.1	0.433025	3.656524	0.118425	501.978032	131.021968	1.015639	3.300731	861
G669|G669.mRNA.3647.1	G669|G669.mRNA.3345.1	0.234607	1.365824	0.171770	1804.956909	592.043091	2.119588	1.542031	2673
G669|G669.mRNA.3650.1	G669|G669.mRNA.2818.1	0.312287	3.726242	0.083808	546.214557	143.785443	1.161970	3.071109	774
G669|G669.mRNA.3649.1	G669|G669.mRNA.3344.1	0.035405	0.699563	0.050611	1229.342058	405.657942	1.944859	0.600566	1635
G669|G669.mRNA.3645.1	G669|G669.mRNA.3346.1	0.037038	0.382684	0.096784	1192.856189	448.143811	4.266174	0.394293	1644
G669|G669.mRNA.3641.1	G669|G669.mRNA.7153.1	0.273470	1.744566	0.156755	1464.826210	545.173790	3.395590	2.017429	2028
G669|G669.mRNA.5055.1	G669|G669.mRNA.12513.1	0.028860	0.553328	0.052157	707.237672	234.762328	5.183292	0.478699	969
G669|G669.mRNA.5054.1	G669|G669.mRNA.12514.1	0.487797	1.686863	0.289174	2538.690405	761.309595	2.167407	2.293263	5316
G669|G669.mRNA.199.1	G669|G669.mRNA.7056.1	0.006370	0.000000	99.000000	157.754867	58.245133	4.600000	0.013956	4794
G669|G669.mRNA.315.1	G669|G669.mRNA.12952.1	0.004223	0.000000	99.000000	237.489144	95.510856	4.600000	0.009034	333
G669|G669.mRNA.1753.1	G669|G669.mRNA.6030.1	0.005062	0.133395	0.037948	198.300290	83.699710	2.173175	0.129457	2295
G669|G669.mRNA.2849.1	G669|G669.mRNA.3025.1	0.083883	0.179150	0.468230	752.995525	123.004475	0.804843	0.291780	1413
G669|G669.mRNA.1642.1	G669|G669.mRNA.13164.1	0.000000	0.292841	0.000010	347.068888	63.931112	0.655629	0.136654	6195
G669|G669.mRNA.2060.1	G669|G669.mRNA.13070.1	0.027920	0.079851	0.349648	291.987207	53.012793	0.605449	0.107699	936
G669|G669.mRNA.1814.1	G669|G669.mRNA.6887.1	0.015128	0.092100	0.164260	200.309622	57.690378	4.600000	0.097019	1452
G669|G669.mRNA.3462.1	G669|G669.mRNA.5851.1	0.147109	1.198522	0.122742	1458.817518	383.182482	1.695246	1.097489	1884
G669|G669.mRNA.3463.1	G669|G669.mRNA.5855.1	0.271276	1.267550	0.214016	836.005697	279.994303	2.457806	1.563697	1248
G669|G669.mRNA.2536.1	G669|G669.mRNA.13550.1	0.518382	4.019817	0.128957	1092.326847	212.673153	1.055941	3.267010	3057
G669|G669.mRNA.2284.1	G669|G669.mRNA.7525.1	0.101172	1.170938	0.086402	454.688019	133.311981	0.906301	1.031130	1680
G669|G669.mRNA.2857.1	G669|G669.mRNA.15154.1	0.268654	1.258504	0.213471	809.483355	198.516645	3.047239	1.390788	1137
G669|G669.mRNA.3566.1	G669|G669.mRNA.11149.1	0.708465	3.696154	0.191676	539.868642	138.131358	1.499523	3.951473	1098
G669|G669.mRNA.3565.1	G669|G669.mRNA.16072.1	0.271607	1.494606	0.181725	786.222692	203.777308	1.881258	1.570032	1143
G669|G669.mRNA.3567.1	G669|G669.mRNA.8430.1	0.000000	0.382356	0.000010	312.801308	122.198692	6.501162	0.322231	435
G669|G669.mRNA.3564.1	G669|G669.mRNA.14760.1	0.357985	2.779003	0.128818	1273.474694	310.525306	1.582635	2.497794	1827
G669|G669.mRNA.1389.1	G669|G669.mRNA.16892.1	0.321222	4.120571	0.077956	902.748768	243.251232	1.048065	3.383028	1341
G669|G669.mRNA.2194.1	G669|G669.mRNA.14308.1	0.023585	0.052337	0.450636	215.437434	39.562566	0.985596	0.084138	4311
G669|G669.mRNA.2632.1	G669|G669.mRNA.14226.1	0.072838	0.126609	0.575298	255.865689	98.134311	1.486938	0.263232	1743
G669|G669.mRNA.2657.1	G669|G669.mRNA.12881.1	0.024221	0.051486	0.470428	168.612253	80.387747	4.600000	0.099069	1404
G669|G669.mRNA.1599.1	G669|G669.mRNA.15131.1	0.049637	0.037948	1.308020	135.885702	68.114298	4.400660	0.137202	1692
G669|G669.mRNA.3965.1	G669|G669.mRNA.1935.1	0.000000	0.000000	99.000000	656.118966	258.881034	4.600000	0.000000	915
G669|G669.mRNA.103.1	G669|G669.mRNA.5214.1	0.000000	0.000000	99.000000	198.947181	74.052819	4.600000	0.000000	1149
G669|G669.mRNA.2519.1	G669|G669.mRNA.6500.1	0.000000	0.101722	0.000010	173.740145	42.259855	0.678815	0.059705	876
G669|G669.mRNA.6272.1	G669|G669.mRNA.2944.1	0.011476	0.672479	0.017066	351.271987	95.728013	0.655083	0.459104	447
G669|G669.mRNA.6266.1	G669|G669.mRNA.13250.1	0.476817	4.144986	0.115035	1212.699706	251.300294	0.947444	3.319409	1956
G669|G669.mRNA.6275.1	G669|G669.mRNA.12451.1	0.157372	4.474102	0.035174	1752.263975	389.736025	1.305769	2.828398	2169
G669|G669.mRNA.6269.1	G669|G669.mRNA.10946.1	0.441615	4.236773	0.104234	1293.984043	284.015957	1.271719	3.374057	2367
G669|G669.mRNA.6274.1	G669|G669.mRNA.2945.1	0.010445	0.383921	0.027206	1061.276494	315.723506	2.992279	0.288231	1377
G669|G669.mRNA.6265.1	G669|G669.mRNA.8095.1	0.066826	0.836363	0.079901	984.363514	329.636486	3.627973	0.779627	1338
G669|G669.mRNA.6278.1	G669|G669.mRNA.5876.1	0.147903	1.365069	0.108348	467.141525	108.858475	2.428417	1.133806	1125
G669|G669.mRNA.6280.1	G669|G669.mRNA.5877.1	0.127765	1.539626	0.082984	1359.919778	371.080222	1.927283	1.291290	1932
G669|G669.mRNA.6276.1	G669|G669.mRNA.12684.1	0.632352	3.946372	0.160236	866.165997	192.834003	0.954903	3.707411	2793
G669|G669.mRNA.6270.1	G669|G669.mRNA.5402.1	0.662797	5.171178	0.128171	3521.768807	987.231193	1.409530	4.949677	7557
G669|G669.mRNA.6268.1	G669|G669.mRNA.16175.1	0.307151	1.662837	0.184715	559.211757	136.788243	1.681888	1.720772	696
G669|G669.mRNA.1894.1	G669|G669.mRNA.755.1	0.000000	0.000000	99.000000	199.901207	106.098793	4.600000	0.000000	306
G669|G669.mRNA.2513.1	G669|G669.mRNA.3807.1	0.040547	0.027815	1.457728	255.850708	110.149292	16.028286	0.110145	4479
G669|G669.mRNA.2912.1	G669|G669.mRNA.4161.1	0.450148	1.829869	0.246000	612.702907	179.297093	2.038372	2.287488	939
G669|G669.mRNA.569.1	G669|G669.mRNA.4664.1	0.015966	0.032521	0.490948	253.737767	94.262233	6.025420	0.061351	5469
G669|G669.mRNA.1213.1	G669|G669.mRNA.6323.1	0.033203	0.069767	0.475914	495.519022	137.480978	6.909621	0.123432	1206
G669|G669.mRNA.771.1	G669|G669.mRNA.12216.1	0.017638	0.083898	0.210229	172.140001	37.859999	1.765097	0.088750	318
G669|G669.mRNA.1580.1	G669|G669.mRNA.12150.1	0.003599	0.073437	0.049002	278.643219	114.356781	4.600000	0.071762	2193
G669|G669.mRNA.2540.1	G669|G669.mRNA.12099.1	0.000000	0.026675	0.000010	147.841618	38.158382	4.600000	0.016418	1953
G669|G669.mRNA.3.1	G669|G669.mRNA.14314.1	0.000000	0.000000	99.000000	321.060772	122.939228	4.600000	0.000000	2175
G669|G669.mRNA.2294.1	G669|G669.mRNA.6345.1	0.006949	0.076597	0.090723	433.715542	124.284458	1.475226	0.067385	3645
G669|G669.mRNA.1840.1	G669|G669.mRNA.14926.1	0.001621	0.053757	0.030154	617.679649	231.320351	4.600000	0.047479	3342
G669|G669.mRNA.1531.1	G669|G669.mRNA.13346.1	0.035920	0.165574	0.216944	313.740923	70.259077	1.490796	0.178928	690
G669|G669.mRNA.1170.1	G669|G669.mRNA.13896.1	0.009625	0.029189	0.329734	209.138584	69.861416	4.600000	0.043570	1218
G669|G669.mRNA.372.1	G669|G669.mRNA.8368.1	0.000000	0.000000	99.000000	162.677186	47.322814	4.600000	0.000000	7491
G669|G669.mRNA.2297.1	G669|G669.mRNA.16664.1	0.005904	0.136634	0.043207	510.425039	113.574961	0.851402	0.089094	17850
G669|G669.mRNA.12950.1	G669|G669.mRNA.12924.1	0.005085	0.026197	0.194095	789.547243	272.452757	4.255743	0.031503	1323
G669|G669.mRNA.12941.1	G669|G669.mRNA.4331.1	0.225821	4.191061	0.053882	1112.777729	267.222271	1.211670	2.980942	1542
G669|G669.mRNA.12942.1	G669|G669.mRNA.10879.1	0.534301	5.278960	0.101213	943.785740	244.214260	1.442982	4.528948	1365
G669|G669.mRNA.940.1	G669|G669.mRNA.7291.1	0.000000	0.062494	0.000010	138.656899	50.343101	4.909273	0.049939	3042
G669|G669.mRNA.2662.1	G669|G669.mRNA.10468.1	0.178307	0.177759	1.003082	120.580991	38.419009	5.715001	0.534524	1914
G669|G669.mRNA.1736.1	G669|G669.mRNA.16016.1	0.109164	1.161432	0.093991	325.830661	130.169339	3.446349	1.228631	645
G669|G669.mRNA.4107.1	G669|G669.mRNA.3956.1	0.009772	0.021884	0.446548	309.268130	92.731870	4.600000	0.037698	402
G669|G669.mRNA.4126.1	G669|G669.mRNA.8511.1	0.262593	1.281852	0.204855	1007.252265	360.747735	2.569444	1.594130	2046
G669|G669.mRNA.4122.1	G669|G669.mRNA.11774.1	0.342207	3.923524	0.087219	769.952060	187.047940	1.385620	3.126551	1113
G669|G669.mRNA.4124.1	G669|G669.mRNA.4505.1	0.032599	0.663936	0.049100	1047.737749	263.262251	1.821935	0.478134	2223
G669|G669.mRNA.4118.1	G669|G669.mRNA.5494.1	0.208896	1.201457	0.173869	768.684423	197.315577	1.890760	1.234912	1005
G669|G669.mRNA.4116.1	G669|G669.mRNA.5495.1	0.316047	1.595363	0.198104	795.862426	263.137574	1.575361	1.901785	1170
G669|G669.mRNA.4114.1	G669|G669.mRNA.3443.1	0.598193	3.568669	0.167624	580.554157	181.445843	1.280019	3.916550	1155
G669|G669.mRNA.4125.1	G669|G669.mRNA.4506.1	0.064661	0.979947	0.065984	759.258078	203.741922	2.105379	0.774923	996
G669|G669.mRNA.4123.1	G669|G669.mRNA.9327.1	0.306955	1.486294	0.206524	249.145407	65.854593	2.416769	1.660531	465
G669|G669.mRNA.4113.1	G669|G669.mRNA.14344.1	0.615204	3.878205	0.158631	651.919609	176.080391	1.155085	3.927318	954
G669|G669.mRNA.4128.1	G669|G669.mRNA.9288.1	0.504189	2.024518	0.249042	928.662243	274.337757	1.595419	2.552676	1425
G669|G669.mRNA.4108.1	G669|G669.mRNA.4031.1	0.653043	1.573366	0.415061	655.265687	199.734313	1.846871	2.604112	1677
G669|G669.mRNA.4112.1	G669|G669.mRNA.17074.1	0.017409	0.252639	0.068907	582.501604	218.498396	10.787415	0.244726	801
G669|G669.mRNA.4121.1	G669|G669.mRNA.16335.1	0.584514	4.246844	0.137635	1044.144383	287.855617	0.959539	4.127917	1368
G669|G669.mRNA.4119.1	G669|G669.mRNA.17076.1	0.212905	1.373322	0.155029	1043.636687	255.363313	1.582313	1.323076	1551
G669|G669.mRNA.4120.1	G669|G669.mRNA.16262.1	0.816687	4.453173	0.183394	891.590850	281.409150	1.310923	5.067300	1374
G669|G669.mRNA.4127.1	G669|G669.mRNA.4507.1	0.123013	0.917952	0.134008	572.918063	207.081937	4.570639	1.002185	813
G669|G669.mRNA.4110.1	G669|G669.mRNA.11999.1	0.109230	0.172498	0.633225	293.570315	111.429685	5.290484	0.379912	1083
G669|G669.mRNA.4111.1	G669|G669.mRNA.17075.1	0.106925	0.758728	0.140927	1225.581252	364.418748	2.754687	0.768945	1674
G669|G669.mRNA.4109.1	G669|G669.mRNA.1546.1	0.031243	0.032376	0.965001	163.441536	31.558464	1.176217	0.094279	519
